common.name,latitude,longitude,observation.count
Belted Kingfisher,37.237162,-106.9807434,1
Belted Kingfisher,37.2398269,-107.3424876,1
Belted Kingfisher,37.2415624,-104.4103608,1
Belted Kingfisher,37.242526,-107.3425841,23
Belted Kingfisher,37.244424,-107.795776,1
Belted Kingfisher,37.2471223,-107.8712941,25
Belted Kingfisher,37.24864,-107.872839,2
Belted Kingfisher,37.2494994,-103.9972419,1
Belted Kingfisher,37.250227,-107.872922,1
Belted Kingfisher,37.251812,-107.8733297,22
Belted Kingfisher,37.252359,-107.87306,1
Belted Kingfisher,37.2524756,-107.8738761,1
Belted Kingfisher,37.252795,-107.875095,1
Belted Kingfisher,37.253005,-107.010275,1
Belted Kingfisher,37.2554047,-107.0119858,4
Belted Kingfisher,37.260576,-107.878087,2
Belted Kingfisher,37.26073,-107.01148,2
Belted Kingfisher,37.2609341,-107.8785989,3
Belted Kingfisher,37.2611431,-104.4303274,3
Belted Kingfisher,37.261159,-107.878825,4
Belted Kingfisher,37.2611967,-107.099679,1
Belted Kingfisher,37.261224,-107.879412,1
Belted Kingfisher,37.2614846,-107.0935678,2
Belted Kingfisher,37.2620023,-107.0127205,17
Belted Kingfisher,37.2631959,-106.992449,1
Belted Kingfisher,37.263649,-107.881871,13
Belted Kingfisher,37.2647451,-107.0101808,1
Belted Kingfisher,37.2648318,-107.8805065,1
Belted Kingfisher,37.26496,-107.012531,1
Belted Kingfisher,37.265222,-107.0108644,1
Belted Kingfisher,37.265499,-107.091685,1
Belted Kingfisher,37.2658234,-107.011106,214
Belted Kingfisher,37.2666934,-107.9908011,1
Belted Kingfisher,37.2667388,-107.0082321,1
Belted Kingfisher,37.266989,-107.008183,1
Belted Kingfisher,37.2670292,-107.0846844,4
Belted Kingfisher,37.26787,-107.08005,1
Belted Kingfisher,37.267895,-107.005756,1
Belted Kingfisher,37.2682465,-107.0787942,2
Belted Kingfisher,37.2684784,-107.0054294,1
Belted Kingfisher,37.2686057,-107.882309,1
Belted Kingfisher,37.26941,-107.0096,12
Belted Kingfisher,37.2696434,-107.0131338,17
Belted Kingfisher,37.269713,-107.885965,1
Belted Kingfisher,37.270261,-106.999604,2
Belted Kingfisher,37.2705609,-106.9998139,2
Belted Kingfisher,37.2707744,-107.8858173,2
Belted Kingfisher,37.2708913,-106.9996402,1
Belted Kingfisher,37.271072,-107.886041,1
Belted Kingfisher,37.2713734,-107.0052481,2
Belted Kingfisher,37.2717695,-107.8762664,1
Belted Kingfisher,37.2718672,-107.880249,1
Belted Kingfisher,37.272148,-107.885256,1
Belted Kingfisher,37.27275,-107.88376,2
Belted Kingfisher,37.273232,-107.881787,1
Belted Kingfisher,37.2733527,-107.8834301,1
Belted Kingfisher,37.274326,-107.0055699,3
Belted Kingfisher,37.275231,-106.9877869,1
Belted Kingfisher,37.2752991,-107.8796234,7
Belted Kingfisher,37.275536,-106.988588,2
Belted Kingfisher,37.2769734,-107.879176,1
Belted Kingfisher,37.2771735,-107.0801032,14
Belted Kingfisher,37.2773567,-107.8831941,15
Belted Kingfisher,37.2784349,-106.2900718,1
Belted Kingfisher,37.2784472,-107.8809893,1
Belted Kingfisher,37.2793362,-107.878933,1
Belted Kingfisher,37.28013,-107.877118,1
Belted Kingfisher,37.2801386,-107.8764711,1
Belted Kingfisher,37.2801766,-107.8760765,2
Belted Kingfisher,37.2805751,-107.8742838,1
Belted Kingfisher,37.2806093,-107.8757858,4
Belted Kingfisher,37.28071,-107.87437,2
Belted Kingfisher,37.2807117,-107.8743696,765
Belted Kingfisher,37.2807268,-107.8744071,3
Belted Kingfisher,37.280755,-107.875916,2
Belted Kingfisher,37.280758,-107.875883,1
Belted Kingfisher,37.2809204,-107.8728017,2
Belted Kingfisher,37.281002,-107.8732243,2
Belted Kingfisher,37.2811119,-107.8735471,1
Belted Kingfisher,37.2812922,-107.8763652,2
Belted Kingfisher,37.2814032,-107.8756142,1
Belted Kingfisher,37.281421,-107.877251,1
Belted Kingfisher,37.281534,-107.874066,1
Belted Kingfisher,37.2815757,-107.8772459,4
Belted Kingfisher,37.2828,-107.87262,1
Belted Kingfisher,37.2833324,-107.8729105,3
Belted Kingfisher,37.2836225,-107.8730249,1
Belted Kingfisher,37.285155,-107.876473,2
Belted Kingfisher,37.285834,-107.872579,10
Belted Kingfisher,37.2860905,-107.8725464,1
Belted Kingfisher,37.2865549,-106.9796732,1
Belted Kingfisher,37.2866189,-107.8723848,1
Belted Kingfisher,37.2867429,-107.8722418,4
Belted Kingfisher,37.2878481,-107.0972157,1
Belted Kingfisher,37.2896735,-107.8704241,3
Belted Kingfisher,37.2906819,-107.8701425,1
Belted Kingfisher,37.29071,-107.869887,11
Belted Kingfisher,37.2913136,-107.8693271,1
Belted Kingfisher,37.291478,-107.869513,4
Belted Kingfisher,37.2916038,-107.8694236,5
Belted Kingfisher,37.2923805,-107.8672457,1
Belted Kingfisher,37.292581,-107.869251,1
Belted Kingfisher,37.293106,-105.8093691,1
Belted Kingfisher,37.2939397,-107.8718607,1
Belted Kingfisher,37.2940619,-107.869885,5
Belted Kingfisher,37.2949795,-107.8702511,2
Belted Kingfisher,37.294989,-107.869826,2
Belted Kingfisher,37.2950179,-107.8699815,2
Belted Kingfisher,37.2964176,-108.0492496,1
Belted Kingfisher,37.297059,-107.869372,3
Belted Kingfisher,37.2983635,-107.0770025,1
Belted Kingfisher,37.2985693,-107.8689323,1
Belted Kingfisher,37.2994048,-107.8628898,5
Belted Kingfisher,37.2999339,-107.8683829,28
Belted Kingfisher,37.300069,-107.868706,2
Belted Kingfisher,37.3002753,-107.9214478,1
Belted Kingfisher,37.300619,-107.869386,2
Belted Kingfisher,37.301314,-107.864375,1
Belted Kingfisher,37.3015305,-107.8631473,1
Belted Kingfisher,37.3015722,-107.8551249,1
Belted Kingfisher,37.3017213,-107.85881,10
Belted Kingfisher,37.302297,-107.871359,1
Belted Kingfisher,37.304087,-107.779067,2
Belted Kingfisher,37.3045999,-107.8645205,5
Belted Kingfisher,37.3083485,-107.7783036,3
Belted Kingfisher,37.3097203,-107.8546625,98
Belted Kingfisher,37.3105936,-107.9024994,1
Belted Kingfisher,37.3112176,-107.7890165,1
Belted Kingfisher,37.3115456,-107.1099615,2
Belted Kingfisher,37.3166938,-107.1126866,4
Belted Kingfisher,37.3243269,-107.8379901,1
Belted Kingfisher,37.3243313,-108.3333833,1
Belted Kingfisher,37.3245775,-108.9069557,1
Belted Kingfisher,37.326449,-108.712671,1
Belted Kingfisher,37.329424,-107.624554,1
Belted Kingfisher,37.3313775,-107.9029424,1
Belted Kingfisher,37.3314631,-109.0393255,2
Belted Kingfisher,37.3344054,-108.5947037,3
Belted Kingfisher,37.3356935,-108.7374401,5
Belted Kingfisher,37.3358724,-106.9548856,1
Belted Kingfisher,37.3363955,-106.95322,4
Belted Kingfisher,37.3367815,-108.5530457,1
Belted Kingfisher,37.338155,-108.315034,1
Belted Kingfisher,37.3381929,-108.3121276,1
Belted Kingfisher,37.338226,-108.312436,4
Belted Kingfisher,37.338239,-108.312007,1
Belted Kingfisher,37.3385958,-108.7222975,2
Belted Kingfisher,37.33911,-105.09492,1
Belted Kingfisher,37.3392159,-108.7860014,1
Belted Kingfisher,37.3417255,-108.3008537,13
Belted Kingfisher,37.3423976,-109.0248968,2
Belted Kingfisher,37.3441153,-107.7049124,1
Belted Kingfisher,37.3447761,-108.5865256,1
Belted Kingfisher,37.3448803,-108.281486,1
Belted Kingfisher,37.3478655,-108.2762289,1
Belted Kingfisher,37.3487991,-108.2905197,1
Belted Kingfisher,37.349686,-103.778168,2
Belted Kingfisher,37.350373,-106.540432,1
Belted Kingfisher,37.3507368,-108.5498161,27
Belted Kingfisher,37.3507483,-108.547411,1
Belted Kingfisher,37.3531723,-108.5531236,1
Belted Kingfisher,37.3546714,-108.5708427,2
Belted Kingfisher,37.3546849,-106.5332115,1
Belted Kingfisher,37.35559,-108.60781,1
Belted Kingfisher,37.3583119,-107.8482226,2
Belted Kingfisher,37.359232,-107.853474,1
Belted Kingfisher,37.3596499,-108.2614097,1
Belted Kingfisher,37.360016,-107.849098,1
Belted Kingfisher,37.3611526,-108.5882664,1
Belted Kingfisher,37.3623124,-108.9531434,1
Belted Kingfisher,37.3636975,-108.5158897,2
Belted Kingfisher,37.364487,-108.530594,58
Belted Kingfisher,37.364725,-106.2993336,2
Belted Kingfisher,37.3651775,-108.5292149,1
Belted Kingfisher,37.3668829,-108.5839748,2
Belted Kingfisher,37.3709122,-108.5462504,2
Belted Kingfisher,37.3771145,-106.8880463,1
Belted Kingfisher,37.3799857,-108.5175902,1
Belted Kingfisher,37.3821878,-108.3029008,3
Belted Kingfisher,37.3836111,-105.0944444,4
Belted Kingfisher,37.384561,-107.837847,1
Belted Kingfisher,37.386574,-105.551155,1
Belted Kingfisher,37.389939,-107.841037,2
