common.name,latitude,longitude,observation.count
Belted Kingfisher,43.2604738,-72.4319043,79
Belted Kingfisher,43.2607061,-72.4298573,3
Belted Kingfisher,43.26096,-72.5792572,1
Belted Kingfisher,43.2611436,-72.4304581,2
Belted Kingfisher,43.2614561,-72.4287415,12
Belted Kingfisher,43.264075,-72.435734,1
Belted Kingfisher,43.271127,-72.608644,8
Belted Kingfisher,43.2722998,-73.2390046,1
Belted Kingfisher,43.2729603,-72.4564296,1
Belted Kingfisher,43.2741734,-73.173573,1
Belted Kingfisher,43.2747111,-73.0068859,3
Belted Kingfisher,43.2752949,-72.4593772,2
Belted Kingfisher,43.278955,-72.4120903,2
Belted Kingfisher,43.2816106,-73.0042577,18
Belted Kingfisher,43.2849467,-72.4108393,3
Belted Kingfisher,43.2885147,-72.4098587,2
Belted Kingfisher,43.2908377,-72.4068404,3
Belted Kingfisher,43.292763,-72.7938652,2
Belted Kingfisher,43.2933253,-72.4313164,1
Belted Kingfisher,43.2935127,-73.2413435,1
Belted Kingfisher,43.2953258,-72.5110263,3
Belted Kingfisher,43.2964,-72.788144,1
Belted Kingfisher,43.300489,-72.785243,2
Belted Kingfisher,43.3136438,-73.2377064,2
Belted Kingfisher,43.3186836,-72.9900742,5
Belted Kingfisher,43.3191988,-72.5502777,1
Belted Kingfisher,43.3223085,-72.5481491,1
Belted Kingfisher,43.3245221,-72.5628948,1
Belted Kingfisher,43.327937,-72.594476,1
Belted Kingfisher,43.333712,-73.243442,2
Belted Kingfisher,43.334596,-72.569686,2
Belted Kingfisher,43.3346521,-72.56908,1
Belted Kingfisher,43.3346833,-72.569536,2
Belted Kingfisher,43.3353988,-72.411314,2
Belted Kingfisher,43.3355417,-73.2482529,1
Belted Kingfisher,43.3358227,-72.9927135,2
Belted Kingfisher,43.3362513,-72.5693321,33
Belted Kingfisher,43.3364157,-72.5704694,2
Belted Kingfisher,43.3376076,-72.5097442,6
Belted Kingfisher,43.3376197,-72.5081226,1
Belted Kingfisher,43.337633,-72.507983,1
Belted Kingfisher,43.3376607,-72.5083602,2
Belted Kingfisher,43.337735,-72.510423,14
Belted Kingfisher,43.338592,-72.782531,1
Belted Kingfisher,43.3392249,-72.5083065,1
Belted Kingfisher,43.3406962,-72.51301,1
Belted Kingfisher,43.3407,-72.5197,1
Belted Kingfisher,43.3410274,-72.439937,39
Belted Kingfisher,43.3417206,-72.5055143,41
Belted Kingfisher,43.3442951,-72.5078213,134
Belted Kingfisher,43.3445049,-73.2497013,9
Belted Kingfisher,43.34617,-72.99535,1
Belted Kingfisher,43.3468215,-72.4129794,1
Belted Kingfisher,43.3479972,-72.5058024,2
Belted Kingfisher,43.3495373,-72.4083901,2
Belted Kingfisher,43.350454,-73.1544024,1
Belted Kingfisher,43.3519717,-72.487701,1
Belted Kingfisher,43.352437,-73.25054,1
Belted Kingfisher,43.3542519,-72.5237024,1
Belted Kingfisher,43.3547649,-72.5029474,2
Belted Kingfisher,43.3551781,-72.5235093,5
Belted Kingfisher,43.3552972,-72.5235844,4
Belted Kingfisher,43.356142,-72.5018147,6
Belted Kingfisher,43.3565823,-72.4060562,7
Belted Kingfisher,43.3566042,-72.3974454,1
Belted Kingfisher,43.3566751,-72.3980463,7
Belted Kingfisher,43.3567564,-72.4513688,9
Belted Kingfisher,43.357185,-72.5003886,14
Belted Kingfisher,43.3573648,-72.3986506,8
Belted Kingfisher,43.3589948,-73.0600262,18
Belted Kingfisher,43.3594953,-72.7245569,1
Belted Kingfisher,43.3619823,-72.9871237,5
Belted Kingfisher,43.363087,-72.499406,9
Belted Kingfisher,43.3632384,-72.4995487,20
Belted Kingfisher,43.363489,-72.500194,3
Belted Kingfisher,43.363897,-72.500342,2
Belted Kingfisher,43.3642958,-73.052178,43
Belted Kingfisher,43.3643,-73.05218,3
Belted Kingfisher,43.368152,-72.518941,1
Belted Kingfisher,43.3697911,-72.4932432,1
Belted Kingfisher,43.371772,-72.495671,4
Belted Kingfisher,43.3764464,-72.4509942,1
Belted Kingfisher,43.3787582,-73.0002505,1
Belted Kingfisher,43.3804674,-72.5005825,1
Belted Kingfisher,43.3808896,-72.5987851,1
Belted Kingfisher,43.3902358,-72.4075842,8
Belted Kingfisher,43.3949893,-72.404857,2
Belted Kingfisher,43.4050266,-72.4637647,1
Belted Kingfisher,43.4079726,-72.5106807,1
Belted Kingfisher,43.4081846,-72.51086,1
Belted Kingfisher,43.414151,-72.6502705,2
Belted Kingfisher,43.4141698,-72.9085842,2
Belted Kingfisher,43.4144769,-72.4293916,2
Belted Kingfisher,43.4161037,-72.51215,1
Belted Kingfisher,43.417389,-73.240204,1
Belted Kingfisher,43.4185669,-72.5387745,3
Belted Kingfisher,43.418928,-72.538434,1
Belted Kingfisher,43.4194815,-72.5396347,4
Belted Kingfisher,43.4196586,-72.5391197,2
Belted Kingfisher,43.4256842,-72.9867268,1
Belted Kingfisher,43.426103,-72.805087,1
Belted Kingfisher,43.4317928,-72.6514506,1
Belted Kingfisher,43.4317928,-72.5198593,1
Belted Kingfisher,43.435106,-72.72673,1
Belted Kingfisher,43.4369501,-72.5116689,1
Belted Kingfisher,43.4397082,-73.2009602,1
Belted Kingfisher,43.441235,-72.5204301,1
Belted Kingfisher,43.4442041,-72.7007071,1
Belted Kingfisher,43.4475281,-72.5626023,7
Belted Kingfisher,43.4493636,-72.700807,4
Belted Kingfisher,43.451611,-72.517015,1
Belted Kingfisher,43.4569605,-73.1618786,130
Belted Kingfisher,43.457353,-73.214982,2
Belted Kingfisher,43.4589002,-72.5370812,1
Belted Kingfisher,43.463447,-72.980571,1
Belted Kingfisher,43.463872,-72.980398,1
Belted Kingfisher,43.464568,-72.980113,1
Belted Kingfisher,43.464776,-72.980372,1
Belted Kingfisher,43.4664756,-72.4005439,2
Belted Kingfisher,43.4683693,-73.2135773,4
Belted Kingfisher,43.4685017,-72.9871988,14
Belted Kingfisher,43.468737,-72.698935,1
Belted Kingfisher,43.4691061,-72.7561276,18
Belted Kingfisher,43.4691917,-73.1913991,1
Belted Kingfisher,43.4712002,-72.6658993,3
Belted Kingfisher,43.4712969,-72.7009106,3
Belted Kingfisher,43.4723059,-73.0319604,10
Belted Kingfisher,43.472421,-72.398151,19
Belted Kingfisher,43.47519,-72.69477,1
Belted Kingfisher,43.4755304,-73.1444818,2
Belted Kingfisher,43.4780082,-72.7529991,3
Belted Kingfisher,43.4793317,-73.2062817,17
Belted Kingfisher,43.4829563,-73.2158518,5
Belted Kingfisher,43.483345,-72.38856,1
Belted Kingfisher,43.4841562,-72.3906326,1
Belted Kingfisher,43.4844036,-72.393348,481
Belted Kingfisher,43.48522,-72.390138,1
Belted Kingfisher,43.4859331,-72.3868561,7
Belted Kingfisher,43.4863715,-72.4270643,2
Belted Kingfisher,43.4864935,-72.3884654,6
Belted Kingfisher,43.48654,-72.386086,1
Belted Kingfisher,43.4866757,-72.3870921,1
Belted Kingfisher,43.486682,-72.427854,1
Belted Kingfisher,43.4870973,-72.7043442,3
Belted Kingfisher,43.487307,-72.386185,1
Belted Kingfisher,43.4875426,-72.3840183,2
Belted Kingfisher,43.4878869,-72.3841578,4
Belted Kingfisher,43.48805,-72.385239,1
Belted Kingfisher,43.4881749,-72.3920918,1
Belted Kingfisher,43.4908954,-72.3891241,2
Belted Kingfisher,43.4918207,-72.388968,1
Belted Kingfisher,43.4928242,-72.3837662,2
Belted Kingfisher,43.4948166,-73.2076867,1
Belted Kingfisher,43.4983554,-73.2212162,2
Belted Kingfisher,43.500809,-72.434608,4
Belted Kingfisher,43.5012362,-72.7164888,1
Belted Kingfisher,43.501343,-72.654012,1
Belted Kingfisher,43.50897,-72.86675,1
Belted Kingfisher,43.510101,-72.39802,2
Belted Kingfisher,43.51085,-72.398465,1
Belted Kingfisher,43.5112011,-73.2373953,14
Belted Kingfisher,43.5126751,-73.1882317,1
Belted Kingfisher,43.517311,-73.2442188,9
Belted Kingfisher,43.5178142,-73.2435536,2
Belted Kingfisher,43.5187736,-73.2465577,6
Belted Kingfisher,43.5271353,-73.2047377,2
Belted Kingfisher,43.5287596,-73.2130133,3
Belted Kingfisher,43.5306309,-73.2050093,1
Belted Kingfisher,43.53721,-72.93387,1
Belted Kingfisher,43.53964,-72.93315,1
Belted Kingfisher,43.5413256,-73.0233585,1
Belted Kingfisher,43.541553,-72.9413,7
Belted Kingfisher,43.5430112,-72.9440689,3
Belted Kingfisher,43.54572,-72.9497,9
Belted Kingfisher,43.546769,-72.972828,2
Belted Kingfisher,43.5504703,-72.6971143,1
Belted Kingfisher,43.5540475,-73.1571514,1
Belted Kingfisher,43.555176,-73.247987,1
Belted Kingfisher,43.5630852,-72.7585759,3
