common.name,latitude,longitude,observation.count
Belted Kingfisher,37.4587973,-103.7669591,1
Belted Kingfisher,37.4613701,-106.5572025,1
Belted Kingfisher,37.47026,-108.5079503,1
Belted Kingfisher,37.47102,-105.859453,1
Belted Kingfisher,37.4711119,-108.4997143,1
Belted Kingfisher,37.4714527,-108.5018261,1
Belted Kingfisher,37.4734198,-108.5040879,1
Belted Kingfisher,37.474577,-108.492365,1
Belted Kingfisher,37.474852,-108.45349,2
Belted Kingfisher,37.4770174,-108.4720774,2
Belted Kingfisher,37.4815134,-105.8674531,1
Belted Kingfisher,37.4875133,-102.3803992,13
Belted Kingfisher,37.4876656,-106.1308691,6
Belted Kingfisher,37.4898423,-108.6235428,5
Belted Kingfisher,37.4931112,-105.0020027,2
Belted Kingfisher,37.510662,-104.990952,1
Belted Kingfisher,37.5135385,-104.7046852,1
Belted Kingfisher,37.528795,-105.857898,1
Belted Kingfisher,37.5325309,-107.8092241,3
Belted Kingfisher,37.5382651,-106.8033528,2
Belted Kingfisher,37.5554082,-108.3761358,1
Belted Kingfisher,37.5594115,-105.695343,1
Belted Kingfisher,37.567877,-106.761847,1
Belted Kingfisher,37.571066,-106.0929654,1
Belted Kingfisher,37.5723079,-106.0935203,15
Belted Kingfisher,37.575563,-108.181292,1
Belted Kingfisher,37.5756,-106.09658,1
Belted Kingfisher,37.576004,-106.093805,1
Belted Kingfisher,37.57641,-106.74868,2
Belted Kingfisher,37.5771215,-108.2230091,2
Belted Kingfisher,37.5833379,-108.1622451,1
Belted Kingfisher,37.58701,-108.148363,1
Belted Kingfisher,37.588999,-106.144652,2
Belted Kingfisher,37.596354,-104.858759,1
Belted Kingfisher,37.609064,-104.8363495,5
Belted Kingfisher,37.6106279,-104.8407269,54
Belted Kingfisher,37.6157744,-108.6355913,4
Belted Kingfisher,37.6302111,-102.5594,1
Belted Kingfisher,37.6358986,-102.5381012,25
Belted Kingfisher,37.6359,-102.5381,2
Belted Kingfisher,37.6359,-102.5318813,35
Belted Kingfisher,37.647101,-106.612339,1
Belted Kingfisher,37.6495182,-108.7367481,2
Belted Kingfisher,37.662774,-106.647806,1
Belted Kingfisher,37.6712529,-104.2648458,2
Belted Kingfisher,37.6798805,-106.6280651,1
Belted Kingfisher,37.6854081,-106.3523018,2
Belted Kingfisher,37.685899,-106.403819,2
Belted Kingfisher,37.689135,-106.514883,1
Belted Kingfisher,37.690728,-108.034617,2
Belted Kingfisher,37.6975206,-106.5147895,1
Belted Kingfisher,37.6975498,-106.514949,2
Belted Kingfisher,37.701223,-106.525209,1
Belted Kingfisher,37.7034823,-108.0296588,1
Belted Kingfisher,37.7048065,-105.8700943,1
Belted Kingfisher,37.7053498,-105.8675194,1
Belted Kingfisher,37.7487292,-107.6838684,2
Belted Kingfisher,37.7523545,-107.6831511,2
Belted Kingfisher,37.7532548,-108.009145,1
Belted Kingfisher,37.7606101,-103.4667331,1
Belted Kingfisher,37.7630997,-103.4558029,3
Belted Kingfisher,37.7633327,-103.430769,1
Belted Kingfisher,37.770603,-104.801644,7
Belted Kingfisher,37.7954067,-108.2956696,2
Belted Kingfisher,37.799761,-106.370511,1
Belted Kingfisher,37.8114114,-107.6640844,2
Belted Kingfisher,37.8149509,-102.611515,1
Belted Kingfisher,37.8828046,-108.0563307,2
Belted Kingfisher,37.8836266,-108.055408,2
Belted Kingfisher,37.910414,-107.3496437,2
Belted Kingfisher,37.9374984,-107.818943,1
Belted Kingfisher,37.9379023,-107.8124213,10
Belted Kingfisher,37.9405762,-107.8514099,1
Belted Kingfisher,37.942172,-107.836842,4
Belted Kingfisher,37.9427084,-106.1422205,5
Belted Kingfisher,37.9455512,-104.8347187,1
Belted Kingfisher,37.9459587,-104.8610986,8
Belted Kingfisher,37.9464988,-107.8479338,2
