common.name,latitude,longitude,observation.count
Belted Kingfisher,42.14338,-122.62093,3
Belted Kingfisher,42.1433836,-124.3563509,3
Belted Kingfisher,42.1446644,-122.6207256,1
Belted Kingfisher,42.1463667,-121.6430175,1
Belted Kingfisher,42.1485145,-122.4980736,2
Belted Kingfisher,42.1511314,-122.4986422,1
Belted Kingfisher,42.1511871,-121.6522551,4
Belted Kingfisher,42.152347,-122.508388,1
Belted Kingfisher,42.1532233,-122.4973011,1
Belted Kingfisher,42.1549518,-122.6171637,6
Belted Kingfisher,42.1551004,-121.6627479,11
Belted Kingfisher,42.1551736,-121.8082073,13
Belted Kingfisher,42.157444,-123.6597919,6
Belted Kingfisher,42.157871,-122.486586,1
Belted Kingfisher,42.1583136,-122.4851131,12
Belted Kingfisher,42.1589657,-122.6273775,1
Belted Kingfisher,42.16008,-122.612647,1
Belted Kingfisher,42.1628786,-121.686008,2
Belted Kingfisher,42.163324,-122.487106,1
Belted Kingfisher,42.1637758,-122.9865323,1
Belted Kingfisher,42.1642738,-123.6486264,4
Belted Kingfisher,42.1647221,-122.9858759,1
Belted Kingfisher,42.16986,-121.45255,1
Belted Kingfisher,42.1705285,-122.4573898,1
Belted Kingfisher,42.1730492,-121.6181266,1
Belted Kingfisher,42.1732,-121.617732,1
Belted Kingfisher,42.173726,-122.46756,1
Belted Kingfisher,42.173787,-122.467692,1
Belted Kingfisher,42.173919,-122.467925,1
Belted Kingfisher,42.1768259,-121.6744852,2
Belted Kingfisher,42.1800941,-122.6337652,2
Belted Kingfisher,42.1828047,-121.5925169,2
Belted Kingfisher,42.1829427,-121.599512,1
Belted Kingfisher,42.1868115,-122.4508667,10
Belted Kingfisher,42.1868403,-122.6777253,2
Belted Kingfisher,42.18771,-124.13438,1
Belted Kingfisher,42.189402,-122.6710958,2
Belted Kingfisher,42.1899912,-122.7164268,12
Belted Kingfisher,42.1922806,-121.7041612,1
Belted Kingfisher,42.192319,-122.720079,1
Belted Kingfisher,42.1936637,-123.660897,1
Belted Kingfisher,42.1938829,-121.7263012,2
Belted Kingfisher,42.1968472,-124.1377552,2
Belted Kingfisher,42.1969586,-120.5386213,1
Belted Kingfisher,42.19696,-124.1379693,1
Belted Kingfisher,42.1976495,-124.1377685,3
Belted Kingfisher,42.198404,-123.658744,1
Belted Kingfisher,42.198413,-122.669314,1
Belted Kingfisher,42.199466,-122.6911068,3
Belted Kingfisher,42.19956,-122.713621,4
Belted Kingfisher,42.2006105,-121.1022949,1
Belted Kingfisher,42.20121,-122.697099,1
Belted Kingfisher,42.2019457,-122.6990461,1
Belted Kingfisher,42.202491,-121.123675,1
Belted Kingfisher,42.2029372,-122.7013458,1
Belted Kingfisher,42.203509,-122.700436,1
Belted Kingfisher,42.203606,-122.70071,1
Belted Kingfisher,42.2036147,-122.6998159,56
Belted Kingfisher,42.2038055,-122.6995397,2
Belted Kingfisher,42.2043965,-122.7021882,1
Belted Kingfisher,42.204587,-122.701707,1
Belted Kingfisher,42.2052167,-122.700885,4
Belted Kingfisher,42.2083036,-121.7774391,11
Belted Kingfisher,42.2085579,-121.7769885,3
Belted Kingfisher,42.2098294,-122.7109337,1
Belted Kingfisher,42.2104569,-122.7152781,3
Belted Kingfisher,42.2113164,-122.7163477,1
Belted Kingfisher,42.2120028,-121.7875578,1
